"Date","CountryName","CountryCode","StringencyIndex","StringencyIndex_First","StringencyIndexForDisplay","meanActivityFirst","Date.1","CountryName.1","CountryCode.1","StringencyIndex.1","StringencyIndex_First.1","StringencyIndexForDisplay.1","meanActivityFirst.1","Date.2","CountryName.2","CountryCode.2","StringencyIndex_First.2","StringencyIndex.2","meanActivityRaw","Date.3","CountryName.3","CountryCode.3","StringencyIndex_First.3","StringencyIndex.3","meanActivityRaw.1"
"2020-02-29","Italy","ITA",66.67,0,66.67,-8.2965,"2020-02-29","Italy","ITA",66.67,0,66.67,-10.1308,"2020-02-29","Italy","ITA",0,66.67,-5.156,"2020-02-29","Italy","ITA",0,66.67,-5.156
"2020-03-01","Italy","ITA",66.67,0,66.67,1.07166666666667,"2020-03-01","Italy","ITA",66.67,0,66.67,1.1428,"2020-03-01","Italy","ITA",0,66.67,-13.4525,"2020-03-01","Italy","ITA",0,66.67,-13.4525
"2020-03-02","Italy","ITA",66.67,0,66.67,5.53033333333333,"2020-03-02","Italy","ITA",66.67,0,66.67,6.7752,"2020-03-02","Italy","ITA",0,66.67,-12.3808333333333,"2020-03-02","Italy","ITA",0,66.67,-12.3808333333333
"2020-03-03","Italy","ITA",66.67,4.76000000000001,66.67,3.2425,"2020-03-03","Italy","ITA",66.67,4.76000000000001,66.67,3.9666,"2020-03-03","Italy","ITA",4.76000000000001,66.67,-6.8505,"2020-03-03","Italy","ITA",4.76000000000001,66.67,-6.8505
"2020-03-04","Italy","ITA",71.43,0,71.43,-6.40133333333333,"2020-03-04","Italy","ITA",71.43,0,71.43,-8.2954,"2020-03-04","Italy","ITA",0,71.43,-3.608,"2020-03-04","Italy","ITA",0,71.43,-3.608
"2020-03-05","Italy","ITA",71.43,0,71.43,0.0636666666666672,"2020-03-05","Italy","ITA",71.43,0,71.43,-0.0799999999999993,"2020-03-05","Italy","ITA",0,71.43,-10.0093333333333,"2020-03-05","Italy","ITA",0,71.43,-10.0093333333333
"2020-03-06","Italy","ITA",71.43,0,71.43,1.7505,"2020-03-06","Italy","ITA",71.43,0,71.43,2.4488,"2020-03-06","Italy","ITA",0,71.43,-9.94566666666667,"2020-03-06","Italy","ITA",0,71.43,-9.94566666666667
"2020-03-07","Italy","ITA",71.43,0,71.43,-1.67266666666667,"2020-03-07","Italy","ITA",71.43,0,71.43,-2.0042,"2020-03-07","Italy","ITA",0,71.43,-8.19516666666667,"2020-03-07","Italy","ITA",0,71.43,-8.19516666666667
"2020-03-08","Italy","ITA",71.43,9.52,71.43,-8.40316666666667,"2020-03-08","Italy","ITA",71.43,9.52,71.43,-11.164,"2020-03-08","Italy","ITA",9.52,71.43,-9.86783333333333,"2020-03-08","Italy","ITA",9.52,71.43,-9.86783333333333
"2020-03-09","Italy","ITA",80.95,4.75999999999999,80.95,-5.64166666666667,"2020-03-09","Italy","ITA",80.95,4.75999999999999,80.95,-7.6282,"2020-03-09","Italy","ITA",4.75999999999999,80.95,-18.271,"2020-03-09","Italy","ITA",4.75999999999999,80.95,-18.271
"2020-03-10","Italy","ITA",85.71,4.77000000000001,85.71,-4.98266666666667,"2020-03-10","Italy","ITA",85.71,4.77000000000001,85.71,-6.5726,"2020-03-10","Italy","ITA",4.77000000000001,85.71,-23.9126666666667,"2020-03-10","Italy","ITA",4.77000000000001,85.71,-23.9126666666667
"2020-03-11","Italy","ITA",90.48,0,90.48,-11.7311666666667,"2020-03-11","Italy","ITA",90.48,0,90.48,-15.2054,"2020-03-11","Italy","ITA",0,90.48,-28.8953333333333,"2020-03-11","Italy","ITA",0,90.48,-28.8953333333333
"2020-03-12","Italy","ITA",90.48,0,90.48,-3.107,"2020-03-12","Italy","ITA",90.48,0,90.48,-4.3784,"2020-03-12","Italy","ITA",0,90.48,-40.6265,"2020-03-12","Italy","ITA",0,90.48,-40.6265
"2020-03-13","Italy","ITA",90.48,0,90.48,-8.454,"2020-03-13","Italy","ITA",90.48,0,90.48,-9.633,"2020-03-13","Italy","ITA",0,90.48,-43.7335,"2020-03-13","Italy","ITA",0,90.48,-43.7335
"2020-03-14","Italy","ITA",90.48,0,90.48,-5.19616666666667,"2020-03-14","Italy","ITA",90.48,0,90.48,-5.656,"2020-03-14","Italy","ITA",0,90.48,-52.1875,"2020-03-14","Italy","ITA",0,90.48,-52.1875
"2020-03-15","Italy","ITA",90.48,0,90.48,10.0761666666667,"2020-03-15","Italy","ITA",90.48,0,90.48,11.0778,"2020-03-15","Italy","ITA",0,90.48,-57.3836666666667,"2020-03-15","Italy","ITA",0,90.48,-57.3836666666667
"2020-03-16","Italy","ITA",90.48,0,90.48,-1.6305,"2020-03-16","Italy","ITA",90.48,0,90.48,-2.2358,"2020-03-16","Italy","ITA",0,90.48,-47.3075,"2020-03-16","Italy","ITA",0,90.48,-47.3075
"2020-03-17","Italy","ITA",90.48,0,90.48,-1.29933333333333,"2020-03-17","Italy","ITA",90.48,0,90.48,-1.763,"2020-03-17","Italy","ITA",0,90.48,-48.938,"2020-03-17","Italy","ITA",0,90.48,-48.938
"2020-03-18","Italy","ITA",90.48,0,90.48,-0.855000000000002,"2020-03-18","Italy","ITA",90.48,0,90.48,-1.2532,"2020-03-18","Italy","ITA",0,90.48,-50.2373333333333,"2020-03-18","Italy","ITA",0,90.48,-50.2373333333333
"2020-03-19","Italy","ITA",90.48,4.75999999999999,90.48,-0.0176666666666681,"2020-03-19","Italy","ITA",90.48,4.75999999999999,90.48,-0.300000000000001,"2020-03-19","Italy","ITA",4.75999999999999,90.48,-51.0923333333333,"2020-03-19","Italy","ITA",4.75999999999999,90.48,-51.0923333333333
"2020-03-20","Italy","ITA",95.24,0,95.24,-5.40216666666667,"2020-03-20","Italy","ITA",95.24,0,95.24,-5.3588,"2020-03-20","Italy","ITA",0,95.24,-51.11,"2020-03-20","Italy","ITA",0,95.24,-51.11
"2020-03-21","Italy","ITA",95.24,0,95.24,-9.64916666666667,"2020-03-21","Italy","ITA",95.24,0,95.24,-11.1274,"2020-03-21","Italy","ITA",0,95.24,-56.5121666666667,"2020-03-21","Italy","ITA",0,95.24,-56.5121666666667
"2020-03-22","Italy","ITA",95.24,0,95.24,12.1978333333333,"2020-03-22","Italy","ITA",95.24,0,95.24,13.1594,"2020-03-22","Italy","ITA",0,95.24,-66.1613333333333,"2020-03-22","Italy","ITA",0,95.24,-66.1613333333333
"2020-03-23","Italy","ITA",95.24,0,95.24,-0.510833333333335,"2020-03-23","Italy","ITA",95.24,0,95.24,-0.784600000000002,"2020-03-23","Italy","ITA",0,95.24,-53.9635,"2020-03-23","Italy","ITA",0,95.24,-53.9635
"2020-03-24","Italy","ITA",95.24,0,95.24,-1.44933333333333,"2020-03-24","Italy","ITA",95.24,0,95.24,-1.9682,"2020-03-24","Italy","ITA",0,95.24,-54.4743333333333,"2020-03-24","Italy","ITA",0,95.24,-54.4743333333333
"2020-03-25","Italy","ITA",95.24,0,95.24,-0.797000000000005,"2020-03-25","Italy","ITA",95.24,0,95.24,-1.28420000000001,"2020-03-25","Italy","ITA",0,95.24,-55.9236666666667,"2020-03-25","Italy","ITA",0,95.24,-55.9236666666667
"2020-03-26","Italy","ITA",95.24,0,95.24,2.00850000000001,"2020-03-26","Italy","ITA",95.24,0,95.24,2.26480000000001,"2020-03-26","Italy","ITA",0,95.24,-56.7206666666667,"2020-03-26","Italy","ITA",0,95.24,-56.7206666666667
"2020-03-27","Italy","ITA",95.24,0,95.24,-2.78783333333334,"2020-03-27","Italy","ITA",95.24,0,95.24,-1.6192,"2020-03-27","Italy","ITA",0,95.24,-54.7121666666667,"2020-03-27","Italy","ITA",0,95.24,-54.7121666666667
"2020-03-28","Italy","ITA",95.24,0,95.24,-8.413,"2020-03-28","Italy","ITA",95.24,0,95.24,-9.4004,"2020-03-28","Italy","ITA",0,95.24,-57.5,"2020-03-28","Italy","ITA",0,95.24,-57.5
"2020-03-29","Italy","ITA",95.24,0,95.24,11.6705,"2020-03-29","Italy","ITA",95.24,0,95.24,12.3962,"2020-03-29","Italy","ITA",0,95.24,-65.913,"2020-03-29","Italy","ITA",0,95.24,-65.913
"2020-03-30","Italy","ITA",95.24,0,95.24,-0.314166666666663,"2020-03-30","Italy","ITA",95.24,0,95.24,-0.517599999999996,"2020-03-30","Italy","ITA",0,95.24,-54.2425,"2020-03-30","Italy","ITA",0,95.24,-54.2425
"2020-03-31","Italy","ITA",95.24,0,95.24,0.563666666666663,"2020-03-31","Italy","ITA",95.24,0,95.24,0.616999999999996,"2020-03-31","Italy","ITA",0,95.24,-54.5566666666667,"2020-03-31","Italy","ITA",0,95.24,-54.5566666666667
"2020-04-01","Italy","ITA",95.24,0,95.24,0.264500000000001,"2020-04-01","Italy","ITA",95.24,0,95.24,0.17,"2020-04-01","Italy","ITA",0,95.24,-53.993,"2020-04-01","Italy","ITA",0,95.24,-53.993
"2020-04-02","Italy","ITA",95.24,0,95.24,1.27883333333334,"2020-04-02","Italy","ITA",95.24,0,95.24,1.3346,"2020-04-02","Italy","ITA",0,95.24,-53.7285,"2020-04-02","Italy","ITA",0,95.24,-53.7285
"2020-04-03","Italy","ITA",95.24,0,95.24,-3.69533333333333,"2020-04-03","Italy","ITA",95.24,0,95.24,-2.8766,"2020-04-03","Italy","ITA",0,95.24,-52.4496666666667,"2020-04-03","Italy","ITA",0,95.24,-52.4496666666667
"2020-04-04","Italy","ITA",95.24,0,95.24,-9.06216666666667,"2020-04-04","Italy","ITA",95.24,0,95.24,-10.3068,"2020-04-04","Italy","ITA",0,95.24,-56.145,"2020-04-04","Italy","ITA",0,95.24,-56.145
"2020-02-23","Japan","JPN",28.57,0,28.57,-2.21116666666667,"2020-02-23","Japan","JPN",28.57,0,28.57,-5.5668,"2020-02-23","Japan","JPN",0,28.57,3.5685,"2020-02-23","Japan","JPN",0,28.57,3.5685
"2020-02-24","Japan","JPN",28.57,19.05,28.57,-0.330333333333333,"2020-02-24","Japan","JPN",28.57,19.05,28.57,2.3042,"2020-02-24","Japan","JPN",19.05,28.57,1.35733333333333,"2020-02-24","Japan","JPN",19.05,28.57,1.35733333333333
"2020-02-25","Japan","JPN",47.62,0,47.62,-2.52616666666667,"2020-02-25","Japan","JPN",47.62,0,47.62,-3.0524,"2020-02-25","Japan","JPN",0,47.62,1.027,"2020-02-25","Japan","JPN",0,47.62,1.027
"2020-02-26","Japan","JPN",47.62,0,47.62,0.630666666666667,"2020-02-26","Japan","JPN",47.62,0,47.62,0.6602,"2020-02-26","Japan","JPN",0,47.62,-1.49916666666667,"2020-02-26","Japan","JPN",0,47.62,-1.49916666666667
"2020-02-27","Japan","JPN",47.62,0,47.62,0.906,"2020-02-27","Japan","JPN",47.62,0,47.62,0.9408,"2020-02-27","Japan","JPN",0,47.62,-0.8685,"2020-02-27","Japan","JPN",0,47.62,-0.8685
"2020-02-28","Japan","JPN",47.62,0,47.62,-6.04483333333333,"2020-02-28","Japan","JPN",47.62,0,47.62,-7.649,"2020-02-28","Japan","JPN",0,47.62,0.0374999999999999,"2020-02-28","Japan","JPN",0,47.62,0.0374999999999999
"2020-02-29","Japan","JPN",47.62,0,47.62,2.544,"2020-02-29","Japan","JPN",47.62,0,47.62,3.1572,"2020-02-29","Japan","JPN",0,47.62,-6.00733333333333,"2020-02-29","Japan","JPN",0,47.62,-6.00733333333333
"2020-03-01","Japan","JPN",47.62,9.52,47.62,-2.56816666666667,"2020-03-01","Japan","JPN",47.62,9.52,47.62,-3.0904,"2020-03-01","Japan","JPN",9.52,47.62,-3.46333333333333,"2020-03-01","Japan","JPN",9.52,47.62,-3.46333333333333
"2020-03-02","Japan","JPN",57.14,0,57.14,6.77566666666667,"2020-03-02","Japan","JPN",57.14,0,57.14,8.1614,"2020-03-02","Japan","JPN",0,57.14,-6.0315,"2020-03-02","Japan","JPN",0,57.14,-6.0315
"2020-03-03","Japan","JPN",57.14,0,57.14,-9.6215,"2020-03-03","Japan","JPN",57.14,0,57.14,-11.8066,"2020-03-03","Japan","JPN",0,57.14,0.744166666666667,"2020-03-03","Japan","JPN",0,57.14,0.744166666666667
"2020-03-04","Japan","JPN",57.14,0,57.14,3.69,"2020-03-04","Japan","JPN",57.14,0,57.14,4.5268,"2020-03-04","Japan","JPN",0,57.14,-8.87733333333333,"2020-03-04","Japan","JPN",0,57.14,-8.87733333333333
"2020-03-05","Japan","JPN",57.14,0,57.14,1.884,"2020-03-05","Japan","JPN",57.14,0,57.14,2.1536,"2020-03-05","Japan","JPN",0,57.14,-5.18733333333333,"2020-03-05","Japan","JPN",0,57.14,-5.18733333333333
"2020-03-06","Japan","JPN",57.14,0,57.14,-3.36666666666667,"2020-03-06","Japan","JPN",57.14,0,57.14,-4.1168,"2020-03-06","Japan","JPN",0,57.14,-3.30333333333333,"2020-03-06","Japan","JPN",0,57.14,-3.30333333333333
"2020-03-07","Japan","JPN",57.14,0,57.14,-7.8655,"2020-03-07","Japan","JPN",57.14,0,57.14,-9.54,"2020-03-07","Japan","JPN",0,57.14,-6.67,"2020-03-07","Japan","JPN",0,57.14,-6.67
"2020-03-08","Japan","JPN",57.14,4.76,57.14,13.1636666666667,"2020-03-08","Japan","JPN",57.14,4.76,57.14,16.199,"2020-03-08","Japan","JPN",4.76,57.14,-14.5355,"2020-03-08","Japan","JPN",4.76,57.14,-14.5355
"2020-03-09","Japan","JPN",61.9,0,61.9,-8.33033333333333,"2020-03-09","Japan","JPN",61.9,0,61.9,-10.4086,"2020-03-09","Japan","JPN",0,61.9,-1.37183333333333,"2020-03-09","Japan","JPN",0,61.9,-1.37183333333333
"2020-03-10","Japan","JPN",61.9,0,61.9,9.19916666666667,"2020-03-10","Japan","JPN",61.9,0,61.9,11.5068,"2020-03-10","Japan","JPN",0,61.9,-9.70216666666667,"2020-03-10","Japan","JPN",0,61.9,-9.70216666666667
"2020-03-11","Japan","JPN",61.9,0,61.9,0.980833333333333,"2020-03-11","Japan","JPN",61.9,0,61.9,1.1722,"2020-03-11","Japan","JPN",0,61.9,-0.503,"2020-03-11","Japan","JPN",0,61.9,-0.503
"2020-03-12","Japan","JPN",61.9,0,61.9,-1.92866666666667,"2020-03-12","Japan","JPN",61.9,0,61.9,-2.5214,"2020-03-12","Japan","JPN",0,61.9,0.477833333333333,"2020-03-12","Japan","JPN",0,61.9,0.477833333333333
"2020-03-13","Japan","JPN",61.9,0,61.9,-12.7436666666667,"2020-03-13","Japan","JPN",61.9,0,61.9,-15.7186,"2020-03-13","Japan","JPN",0,61.9,-1.45083333333333,"2020-03-13","Japan","JPN",0,61.9,-1.45083333333333
"2020-03-14","Japan","JPN",61.9,0,61.9,11.966,"2020-03-14","Japan","JPN",61.9,0,61.9,14.9928,"2020-03-14","Japan","JPN",0,61.9,-14.1945,"2020-03-14","Japan","JPN",0,61.9,-14.1945
"2020-03-15","Japan","JPN",61.9,0,61.9,-2.415,"2020-03-15","Japan","JPN",61.9,0,61.9,-2.9802,"2020-03-15","Japan","JPN",0,61.9,-2.2285,"2020-03-15","Japan","JPN",0,61.9,-2.2285
"2020-03-16","Japan","JPN",61.9,0,61.9,4.99016666666667,"2020-03-16","Japan","JPN",61.9,0,61.9,6.045,"2020-03-16","Japan","JPN",0,61.9,-4.6435,"2020-03-16","Japan","JPN",0,61.9,-4.6435
"2020-03-17","Japan","JPN",61.9,0,61.9,0.786166666666667,"2020-03-17","Japan","JPN",61.9,0,61.9,1.1138,"2020-03-17","Japan","JPN",0,61.9,0.346666666666667,"2020-03-17","Japan","JPN",0,61.9,0.346666666666667
"2020-03-18","Japan","JPN",61.9,0,61.9,1.2965,"2020-03-18","Japan","JPN",61.9,0,61.9,1.7378,"2020-03-18","Japan","JPN",0,61.9,1.13283333333333,"2020-03-18","Japan","JPN",0,61.9,1.13283333333333
"2020-03-19","Japan","JPN",61.9,0,61.9,-5.30433333333333,"2020-03-19","Japan","JPN",61.9,0,61.9,-9.3772,"2020-03-19","Japan","JPN",0,61.9,2.42933333333333,"2020-03-19","Japan","JPN",0,61.9,2.42933333333333
"2020-03-20","Japan","JPN",61.9,0,61.9,5.27566666666667,"2020-03-20","Japan","JPN",61.9,0,61.9,9.0424,"2020-03-20","Japan","JPN",0,61.9,-2.875,"2020-03-20","Japan","JPN",0,61.9,-2.875
"2020-03-21","Japan","JPN",61.9,0,61.9,-3.724,"2020-03-21","Japan","JPN",61.9,0,61.9,-4.3572,"2020-03-21","Japan","JPN",0,61.9,2.40066666666667,"2020-03-21","Japan","JPN",0,61.9,2.40066666666667
"2020-03-22","Japan","JPN",61.9,0,61.9,0.270333333333333,"2020-03-22","Japan","JPN",61.9,0,61.9,0.2454,"2020-03-22","Japan","JPN",0,61.9,-1.32333333333333,"2020-03-22","Japan","JPN",0,61.9,-1.32333333333333
"2020-03-23","Japan","JPN",61.9,0,61.9,1.7165,"2020-03-23","Japan","JPN",61.9,0,61.9,1.9584,"2020-03-23","Japan","JPN",0,61.9,-1.053,"2020-03-23","Japan","JPN",0,61.9,-1.053
"2020-03-24","Japan","JPN",61.9,0,61.9,3.91416666666667,"2020-03-24","Japan","JPN",61.9,0,61.9,4.9494,"2020-03-24","Japan","JPN",0,61.9,0.6635,"2020-03-24","Japan","JPN",0,61.9,0.6635
"2020-03-25","Japan","JPN",61.9,0,61.9,-0.640166666666667,"2020-03-25","Japan","JPN",61.9,0,61.9,-0.8864,"2020-03-25","Japan","JPN",0,61.9,4.57766666666667,"2020-03-25","Japan","JPN",0,61.9,4.57766666666667
"2020-03-26","Japan","JPN",61.9,0,61.9,-10.0275,"2020-03-26","Japan","JPN",61.9,0,61.9,-12.6508,"2020-03-26","Japan","JPN",0,61.9,3.9375,"2020-03-26","Japan","JPN",0,61.9,3.9375
"2020-03-27","Japan","JPN",61.9,0,61.9,-6.1355,"2020-03-27","Japan","JPN",61.9,0,61.9,-7.5794,"2020-03-27","Japan","JPN",0,61.9,-6.09,"2020-03-27","Japan","JPN",0,61.9,-6.09
"2020-03-28","Japan","JPN",61.9,0,61.9,-4.41383333333333,"2020-03-28","Japan","JPN",61.9,0,61.9,-5.283,"2020-03-28","Japan","JPN",0,61.9,-12.2255,"2020-03-28","Japan","JPN",0,61.9,-12.2255
"2020-03-29","Japan","JPN",61.9,0,61.9,12.0645,"2020-03-29","Japan","JPN",61.9,0,61.9,14.8392,"2020-03-29","Japan","JPN",0,61.9,-16.6393333333333,"2020-03-29","Japan","JPN",0,61.9,-16.6393333333333
"2020-03-30","Japan","JPN",61.9,0,61.9,2.89633333333333,"2020-03-30","Japan","JPN",61.9,0,61.9,3.4556,"2020-03-30","Japan","JPN",0,61.9,-4.57483333333333,"2020-03-30","Japan","JPN",0,61.9,-4.57483333333333
"2020-03-31","Japan","JPN",61.9,0,61.9,-11.8813333333333,"2020-03-31","Japan","JPN",61.9,0,61.9,-14.5368,"2020-03-31","Japan","JPN",0,61.9,-1.6785,"2020-03-31","Japan","JPN",0,61.9,-1.6785
"2020-04-01","Japan","JPN",61.9,0,61.9,10.2978333333333,"2020-04-01","Japan","JPN",61.9,0,61.9,12.4752,"2020-04-01","Japan","JPN",0,61.9,-13.5598333333333,"2020-04-01","Japan","JPN",0,61.9,-13.5598333333333
"2020-04-02","Japan","JPN",61.9,4.77,61.9,1.40216666666667,"2020-04-02","Japan","JPN",61.9,4.77,61.9,1.5014,"2020-04-02","Japan","JPN",4.77,61.9,-3.262,"2020-04-02","Japan","JPN",4.77,61.9,-3.262
"2020-04-03","Japan","JPN",66.67,0,66.67,-2.67333333333333,"2020-04-03","Japan","JPN",66.67,0,66.67,-3.3802,"2020-04-03","Japan","JPN",0,66.67,-1.85983333333333,"2020-04-03","Japan","JPN",0,66.67,-1.85983333333333
"2020-04-04","Japan","JPN",66.67,0,66.67,-6.80533333333333,"2020-04-04","Japan","JPN",66.67,0,66.67,-8.1268,"2020-04-04","Japan","JPN",0,66.67,-4.53316666666667,"2020-04-04","Japan","JPN",0,66.67,-4.53316666666667
"2020-02-23","South Korea","KOR",61.9,0,61.9,10.9661666666667,"2020-02-23","South Korea","KOR",61.9,0,61.9,13.2956,"2020-02-23","South Korea","KOR",0,61.9,-14.5975,"2020-02-23","South Korea","KOR",0,61.9,-14.5975
"2020-02-24","South Korea","KOR",61.9,0,61.9,-14.6558333333333,"2020-02-24","South Korea","KOR",61.9,0,61.9,-18.0338,"2020-02-24","South Korea","KOR",0,61.9,-3.63133333333333,"2020-02-24","South Korea","KOR",0,61.9,-3.63133333333333
"2020-02-25","South Korea","KOR",61.9,0,61.9,9.11433333333333,"2020-02-25","South Korea","KOR",61.9,0,61.9,11.0568,"2020-02-25","South Korea","KOR",0,61.9,-18.2871666666667,"2020-02-25","South Korea","KOR",0,61.9,-18.2871666666667
"2020-02-26","South Korea","KOR",61.9,0,61.9,-1.64666666666667,"2020-02-26","South Korea","KOR",61.9,0,61.9,-2.0038,"2020-02-26","South Korea","KOR",0,61.9,-9.17283333333333,"2020-02-26","South Korea","KOR",0,61.9,-9.17283333333333
"2020-02-27","South Korea","KOR",61.9,0,61.9,-9.10566666666667,"2020-02-27","South Korea","KOR",61.9,0,61.9,-11.6628,"2020-02-27","South Korea","KOR",0,61.9,-10.8195,"2020-02-27","South Korea","KOR",0,61.9,-10.8195
"2020-02-28","South Korea","KOR",61.9,0,61.9,5.12866666666667,"2020-02-28","South Korea","KOR",61.9,0,61.9,6.2864,"2020-02-28","South Korea","KOR",0,61.9,-19.9251666666667,"2020-02-28","South Korea","KOR",0,61.9,-19.9251666666667
"2020-02-29","South Korea","KOR",61.9,0,61.9,-2.99166666666667,"2020-02-29","South Korea","KOR",61.9,0,61.9,-3.3642,"2020-02-29","South Korea","KOR",0,61.9,-14.7965,"2020-02-29","South Korea","KOR",0,61.9,-14.7965
"2020-03-01","South Korea","KOR",61.9,0,61.9,12.3441666666667,"2020-03-01","South Korea","KOR",61.9,0,61.9,15.2444,"2020-03-01","South Korea","KOR",0,61.9,-17.7881666666667,"2020-03-01","South Korea","KOR",0,61.9,-17.7881666666667
"2020-03-02","South Korea","KOR",61.9,0,61.9,-2.94216666666667,"2020-03-02","South Korea","KOR",61.9,0,61.9,-3.2524,"2020-03-02","South Korea","KOR",0,61.9,-5.444,"2020-03-02","South Korea","KOR",0,61.9,-5.444
"2020-03-03","South Korea","KOR",61.9,0,61.9,-3.7835,"2020-03-03","South Korea","KOR",61.9,0,61.9,-4.9888,"2020-03-03","South Korea","KOR",0,61.9,-8.38616666666667,"2020-03-03","South Korea","KOR",0,61.9,-8.38616666666667
"2020-03-04","South Korea","KOR",61.9,0,61.9,1.21333333333333,"2020-03-04","South Korea","KOR",61.9,0,61.9,1.5876,"2020-03-04","South Korea","KOR",0,61.9,-12.1696666666667,"2020-03-04","South Korea","KOR",0,61.9,-12.1696666666667
"2020-03-05","South Korea","KOR",61.9,0,61.9,1.79566666666667,"2020-03-05","South Korea","KOR",61.9,0,61.9,1.9994,"2020-03-05","South Korea","KOR",0,61.9,-10.9563333333333,"2020-03-05","South Korea","KOR",0,61.9,-10.9563333333333
"2020-03-06","South Korea","KOR",61.9,0,61.9,-4.48,"2020-03-06","South Korea","KOR",61.9,0,61.9,-5.6132,"2020-03-06","South Korea","KOR",0,61.9,-9.16066666666667,"2020-03-06","South Korea","KOR",0,61.9,-9.16066666666667
"2020-03-07","South Korea","KOR",61.9,0,61.9,7.7755,"2020-03-07","South Korea","KOR",61.9,0,61.9,9.888,"2020-03-07","South Korea","KOR",0,61.9,-13.6406666666667,"2020-03-07","South Korea","KOR",0,61.9,-13.6406666666667
"2020-03-08","South Korea","KOR",61.9,0,61.9,3.21633333333333,"2020-03-08","South Korea","KOR",61.9,0,61.9,3.9514,"2020-03-08","South Korea","KOR",0,61.9,-5.86516666666667,"2020-03-08","South Korea","KOR",0,61.9,-5.86516666666667
"2020-03-09","South Korea","KOR",61.9,0,61.9,-13.0733333333333,"2020-03-09","South Korea","KOR",61.9,0,61.9,-15.9148,"2020-03-09","South Korea","KOR",0,61.9,-2.64883333333333,"2020-03-09","South Korea","KOR",0,61.9,-2.64883333333333
"2020-03-10","South Korea","KOR",61.9,0,61.9,12.4338333333333,"2020-03-10","South Korea","KOR",61.9,0,61.9,15.1818,"2020-03-10","South Korea","KOR",0,61.9,-15.7221666666667,"2020-03-10","South Korea","KOR",0,61.9,-15.7221666666667
"2020-03-11","South Korea","KOR",61.9,0,61.9,-1.40033333333333,"2020-03-11","South Korea","KOR",61.9,0,61.9,-1.6446,"2020-03-11","South Korea","KOR",0,61.9,-3.28833333333333,"2020-03-11","South Korea","KOR",0,61.9,-3.28833333333333
"2020-03-12","South Korea","KOR",61.9,0,61.9,-2.65033333333333,"2020-03-12","South Korea","KOR",61.9,0,61.9,-3.4962,"2020-03-12","South Korea","KOR",0,61.9,-4.68866666666667,"2020-03-12","South Korea","KOR",0,61.9,-4.68866666666667
"2020-03-13","South Korea","KOR",61.9,0,61.9,0.977833333333333,"2020-03-13","South Korea","KOR",61.9,0,61.9,1.2712,"2020-03-13","South Korea","KOR",0,61.9,-7.339,"2020-03-13","South Korea","KOR",0,61.9,-7.339
"2020-03-14","South Korea","KOR",61.9,0,61.9,-4.13566666666667,"2020-03-14","South Korea","KOR",61.9,0,61.9,-4.9522,"2020-03-14","South Korea","KOR",0,61.9,-6.36116666666667,"2020-03-14","South Korea","KOR",0,61.9,-6.36116666666667
"2020-03-15","South Korea","KOR",61.9,0,61.9,9.352,"2020-03-15","South Korea","KOR",61.9,0,61.9,11.4406,"2020-03-15","South Korea","KOR",0,61.9,-10.4968333333333,"2020-03-15","South Korea","KOR",0,61.9,-10.4968333333333
"2020-03-16","South Korea","KOR",61.9,0,61.9,-3.54283333333333,"2020-03-16","South Korea","KOR",61.9,0,61.9,-3.9936,"2020-03-16","South Korea","KOR",0,61.9,-1.14483333333333,"2020-03-16","South Korea","KOR",0,61.9,-1.14483333333333
"2020-03-17","South Korea","KOR",61.9,0,61.9,6.612,"2020-03-17","South Korea","KOR",61.9,0,61.9,7.804,"2020-03-17","South Korea","KOR",0,61.9,-4.68766666666667,"2020-03-17","South Korea","KOR",0,61.9,-4.68766666666667
"2020-03-18","South Korea","KOR",61.9,0,61.9,-15.6135,"2020-03-18","South Korea","KOR",61.9,0,61.9,-19.1518,"2020-03-18","South Korea","KOR",0,61.9,1.92433333333333,"2020-03-18","South Korea","KOR",0,61.9,1.92433333333333
"2020-03-19","South Korea","KOR",61.9,0,61.9,10.546,"2020-03-19","South Korea","KOR",61.9,0,61.9,12.8756,"2020-03-19","South Korea","KOR",0,61.9,-13.6891666666667,"2020-03-19","South Korea","KOR",0,61.9,-13.6891666666667
"2020-03-20","South Korea","KOR",61.9,9.53000000000001,61.9,2.7545,"2020-03-20","South Korea","KOR",61.9,9.53000000000001,61.9,3.424,"2020-03-20","South Korea","KOR",9.53000000000001,61.9,-3.14316666666667,"2020-03-20","South Korea","KOR",9.53000000000001,61.9,-3.14316666666667
"2020-03-21","South Korea","KOR",71.43,9.52,71.43,0.540666666666666,"2020-03-21","South Korea","KOR",71.43,9.52,71.43,0.822799999999999,"2020-03-21","South Korea","KOR",9.52,71.43,-0.388666666666666,"2020-03-21","South Korea","KOR",9.52,71.43,-0.388666666666666
"2020-03-22","South Korea","KOR",80.95,0,80.95,4.302,"2020-03-22","South Korea","KOR",80.95,0,80.95,5.1194,"2020-03-22","South Korea","KOR",0,80.95,0.152,"2020-03-22","South Korea","KOR",0,80.95,0.152
"2020-03-23","South Korea","KOR",80.95,0,80.95,-2.707,"2020-03-23","South Korea","KOR",80.95,0,80.95,-2.9928,"2020-03-23","South Korea","KOR",0,80.95,4.454,"2020-03-23","South Korea","KOR",0,80.95,4.454
